model,experiment,warming_level,year,actual_warming,accumulated_warming,warming_rate
IPSL-CM6A-LR,ssp585,3.6,2060,3.6058203734827265,160.15613430205406,0.06593633219954687
IPSL-CM6A-LR,ssp585,3.7,2061,3.6798312068160612,163.83596550887012,0.06724508503401395
IPSL-CM6A-LR,ssp585,3.8,2062,3.7504864052287608,167.5864519140989,0.06821628495842813
IPSL-CM6A-LR,ssp585,3.8,2063,3.811340929038284,171.39779284313715,0.06927512471655362
IPSL-CM6A-LR,ssp585,3.9,2064,3.8761163258636797,175.27390916900083,0.0700449433106581
IPSL-CM6A-LR,ssp585,3.9,2065,3.936656524276378,179.2105656932772,0.07070692932728687
IPSL-CM6A-LR,ssp585,4.0,2066,4.004970056022411,183.21553574929962,0.07222452947845819
IPSL-CM6A-LR,ssp585,4.1,2067,4.066449381419237,187.28198513071888,0.07308479780801233
IPSL-CM6A-LR,ssp585,4.1,2068,4.139156127450982,191.42114125816983,0.07381928571428584
IPSL-CM6A-LR,ssp585,4.2,2069,4.2121687861811425,195.633310044351,0.07506852607709769
IPSL-CM6A-LR,ssp585,4.3,2070,4.302907992530349,199.93621803688134,0.07663145880574472
IPSL-CM6A-LR,ssp585,4.4,2071,4.394981722689081,204.3311997595704,0.0772646031746033
IPSL-CM6A-LR,ssp585,4.5,2072,4.477118706816064,208.80831846638648,0.07729940098261533
IPSL-CM6A-LR,ssp585,4.6,2073,4.560217278244636,213.36853574463112,0.07755714096749809
IPSL-CM6A-LR,ssp585,4.6,2074,4.6419081909430515,218.0104439355742,0.07856054043839755
IPSL-CM6A-LR,ssp585,4.7,2075,4.714711960784319,222.72515589635847,0.0796612263794407
IPSL-CM6A-LR,ssp585,4.8,2076,4.7981121591970135,227.52326805555543,0.08147517195767204
IPSL-CM6A-LR,ssp585,4.9,2077,4.882471921101778,232.40573997665723,0.08228713151927433
IPSL-CM6A-LR,ssp585,5.0,2078,4.965298429038285,237.37103840569557,0.08359589191232038
IPSL-CM6A-LR,ssp585,5.1,2079,5.053422357609712,242.4244607633053,0.08447613189720327
IPSL-CM6A-LR,ssp585,5.1,2080,5.145577159197016,247.57003792250228,0.08488292705971257
IPSL-CM6A-LR,ssp585,5.2,2081,5.228377040149396,250.02013657352936,0.08459011309523787
IPSL-CM6A-LR,ssp585,5.3,2082,5.303118627450983,252.48898386824897,0.08419623851294872
IPSL-CM6A-LR,ssp585,5.4,2083,5.379186365546221,254.98268226579518,0.08431064153439122
IPSL-CM6A-LR,ssp585,5.5,2084,5.461112278244633,257.50808107843136,0.08438193977591002
IPSL-CM6A-LR,ssp585,5.5,2085,5.549002079831935,260.0635638214869,0.08455012896825342
IPSL-CM6A-LR,ssp585,5.6,2086,5.647635135387491,262.6617108366013,0.08533321957671915
IPSL-CM6A-LR,ssp585,5.7,2087,5.732999817927172,265.29886250350137,0.08547129251700662
IPSL-CM6A-LR,ssp585,5.8,2088,5.821963111577965,267.9736743828557,0.0855567948717945
IPSL-CM6A-LR,ssp585,5.9,2089,5.913154897292251,270.6788805555555,0.08578431878306847
IPSL-CM6A-LR,ssp585,6.0,2090,5.994710254435106,273.41932810160426,0.08557162698412676
IITM-ESM,ssp126,0.0,1860,-0.01931767273578089,,
IITM-ESM,ssp126,0.0,1861,-0.0135325933707041,,
IITM-ESM,ssp126,0.0,1862,-0.017475807656421153,,
IITM-ESM,ssp126,0.0,1863,-0.0371147362278499,,
IITM-ESM,ssp126,0.0,1883,-0.04512465686277827,-0.6956536951449703,0.0059407350718065155
IITM-ESM,ssp126,0.0,1884,-0.013638307656430286,-0.7092920028014006,0.0060688907785337465
IITM-ESM,ssp126,0.0,1885,0.004899192343570814,-0.7043928104578298,0.00683223922902492
IITM-ESM,ssp126,0.0,1886,0.0062906209149998305,-0.69810218954283,0.006618333333333292
IITM-ESM,ssp126,0.0,1887,0.014065660597539352,-0.6840365289452907,0.007559104308390072
IITM-ESM,ssp126,0.0,1888,0.02723327964515593,-0.6568032493001347,0.008676402116402292
IITM-ESM,ssp126,0.0,1889,0.0385078828197612,-0.6182953664803735,0.00812474489795943
IITM-ESM,ssp126,0.0,1890,0.04803145424833268,-0.5702639122320408,0.008409321617536132
IITM-ESM,ssp126,0.1,1891,0.05668605742294003,-0.5135778548091008,0.007962681405895991
IITM-ESM,ssp126,0.1,1892,0.06760252567690508,-0.4459753291321957,0.008054792139078254
IITM-ESM,ssp126,0.1,1893,0.06716581932769963,-0.37880950980449607,0.008035580120937705
IITM-ESM,ssp126,0.1,1894,0.06712161297849391,-0.3116878968260022,0.00658220143613019
IITM-ESM,ssp126,0.1,1895,0.07876502567690598,-0.23292287114909618,0.004269574829932217
IITM-ESM,ssp126,0.1,1896,0.08046335901023906,-0.15245951213885708,0.003354467120181603
IITM-ESM,ssp126,0.1,1897,0.09400498599436669,-0.058454526144490405,0.003574824263038715
IITM-ESM,ssp126,0.1,1898,0.11061177170865308,0.05215724556416271,0.0037331557067272606
IITM-ESM,ssp126,0.1,1899,0.11147895424833602,0.16363619981249874,0.00326403250188989
IITM-ESM,ssp126,0.1,1900,0.12003812091500149,0.2836743207275002,0.0029880007558579845
IITM-ESM,ssp126,0.1,1901,0.11577962885150955,0.39945394957900976,0.002420160619803633
IITM-ESM,ssp126,0.1,1902,0.11558300186738366,0.5150369514463934,0.0022450170068025696
IITM-ESM,ssp126,0.1,1903,0.10802276377214748,0.6230597152185409,0.0014879724111866199
IITM-ESM,ssp126,0.1,1904,0.09310157329595573,0.7161612885144967,0.00219993575207859
IITM-ESM,ssp126,0.1,1905,0.07602276377214626,0.7921840522866429,0.0030346693121692547
IITM-ESM,ssp126,0.1,1906,0.07534300186738446,0.8675270541540273,0.002365438397581265
IITM-ESM,ssp126,0.1,1907,0.08136193043881283,0.9488889845928402,0.002628622448979588
IITM-ESM,ssp126,0.1,1908,0.09246193043881183,1.041350915031652,0.002533626228269047
IITM-ESM,ssp126,0.1,1909,0.09577796218484363,1.137128877216496,0.0017322581254723426
IITM-ESM,ssp126,0.1,1910,0.10125589869277887,1.238384775909275,0.0020228609221465458
IITM-ESM,ssp126,0.1,1911,0.09885482726420898,1.337239603173484,0.002245931594860284
IITM-ESM,ssp126,0.1,1912,0.10383141456579399,1.4410710177392778,0.003395684051398361
IITM-ESM,ssp126,0.1,1913,0.0988499463118241,1.539920964051102,0.004001585411942699
IITM-ESM,ssp126,0.1,1914,0.11336447012135002,1.6532854341724519,0.0051670408163263775
IITM-ESM,ssp126,0.1,1915,0.13084966853404825,1.7841351027065002,0.006769072184429212
IITM-ESM,ssp126,0.1,1916,0.12843923202611254,1.9125743347326127,0.007794654195011281
IITM-ESM,ssp126,0.1,1917,0.1356644304388104,2.048238765171423,0.008281972789115546
IITM-ESM,ssp126,0.1,1918,0.14721113678801667,2.19544990195944,0.008512226001511606
IITM-ESM,ssp126,0.1,1919,0.14698919234357227,2.3424390943030122,0.008150903250188904
IITM-ESM,ssp126,0.2,1920,0.15395903361341348,2.4963981279164256,0.00790107709750567
IITM-ESM,ssp126,0.2,1921,0.16720268440706745,2.663600812323493,0.007563333333333531
IITM-ESM,ssp126,0.2,1922,0.18708899393087514,2.850689806254368,0.00744491496598653
IITM-ESM,ssp126,0.2,1923,0.19961629551818033,3.0503061017725486,0.007142052154195187
IITM-ESM,ssp126,0.2,1924,0.21653062091500141,3.26683672268755,0.007672724867725234
IITM-ESM,ssp126,0.2,1925,0.23525208916896917,3.502088811856519,0.006911154572940424
IITM-ESM,ssp126,0.2,1926,0.23971050186738316,3.7417993137239023,0.006130030234316116
IITM-ESM,ssp126,0.2,1927,0.2492644304388109,3.9910637441627133,0.006314213907785417
IITM-ESM,ssp126,0.3,1928,0.2601186764705566,4.25118242063327,0.006602543461829301
IITM-ESM,ssp126,0.3,1929,0.26363089869277884,4.5148133193260485,0.006384858276644233
IITM-ESM,ssp126,0.3,1930,0.2617005812324627,4.776513900558511,0.006224457671957892
IITM-ESM,ssp126,0.3,1931,0.26008589869278304,5.036599799251294,0.005848476946334247
IITM-ESM,ssp126,0.3,1932,0.2551980415499261,5.2917978408012205,0.00451673847316699
IITM-ESM,ssp126,0.3,1933,0.2538145098038929,5.545612350605113,0.0034251171579743863
IITM-ESM,ssp126,0.3,1934,0.259977168534054,5.8055895191391675,0.0036167063492062103
IITM-ESM,ssp126,0.3,1935,0.25849871615309894,6.0640882352922665,0.003343337112623024
IITM-ESM,ssp126,0.3,1936,0.2595803034546867,6.323668538746953,0.0024786602418747005
IITM-ESM,ssp126,0.3,1937,0.2610377240896063,6.584706262836559,0.0032173563869992666
IITM-ESM,ssp126,0.3,1938,0.27431784313722574,6.859024105973785,0.0033261375661376223
IITM-ESM,ssp126,0.3,1939,0.28129316059754556,7.140317266571331,0.0025466024187453438
IITM-ESM,ssp126,0.3,1940,0.277702803454688,7.418020070026019,0.0024282539682540555
IITM-ESM,ssp126,0.3,1941,0.27677704948643267,7.694797119512451,0.002958605442176928
IITM-ESM,ssp126,0.3,1942,0.26205419234357424,7.956851311856026,0.003400725623582565
IITM-ESM,ssp126,0.3,1943,0.25901645424833725,8.215867766104363,0.0041426814058953595
IITM-ESM,ssp126,0.3,1944,0.27556712885151075,8.491434894955873,0.003754990551776046
IITM-ESM,ssp126,0.3,1945,0.2867407002800849,8.77817559523596,0.0035973979591833035
IITM-ESM,ssp126,0.3,1946,0.2873039542483379,9.065479549484296,0.0036832275132273767
IITM-ESM,ssp126,0.3,1947,0.30727498599436776,9.372754535478665,0.004059106198034568
IITM-ESM,ssp126,0.3,1948,0.319113319327701,9.691867854806365,0.005021133786848042
IITM-ESM,ssp126,0.3,1949,0.3135973272642088,10.005465182070575,0.004543709372637854
IITM-ESM,ssp126,0.3,1950,0.314624232026114,10.320089414096689,0.004630642479213713
IITM-ESM,ssp126,0.3,1951,0.3238312955181782,10.643920709614866,0.005712018140589324
IITM-ESM,ssp126,0.3,1952,0.3315011367880169,10.975421846402883,0.0059268310657595675
IITM-ESM,ssp126,0.3,1953,0.34219435107372864,11.317616197476612,0.0070013869992440955
IITM-ESM,ssp126,0.3,1954,0.3326693113911899,11.650285508867801,0.007174344293272847
IITM-ESM,ssp126,0.3,1955,0.3355225256769034,11.985808034544705,0.005776345427059724
IITM-ESM,ssp126,0.3,1956,0.33584649393087385,12.321654528475579,0.0050943216175358
IITM-ESM,ssp126,0.3,1957,0.3448215336134126,12.666476062088991,0.004730653817082328
IITM-ESM,ssp126,0.4,1958,0.3664815336134152,13.03295759570241,0.0032844557823130355
IITM-ESM,ssp126,0.4,1959,0.36973573996262066,13.402693335665028,0.002342908163265484
IITM-ESM,ssp126,0.4,1960,0.37853665266103353,13.781229988326057,0.0026938114134544117
IITM-ESM,ssp126,0.4,1961,0.3976551844070638,14.178885172733121,0.002893408919123269
IITM-ESM,ssp126,0.4,1962,0.4012405018673836,14.580125674600508,0.002249965986394542
IITM-ESM,ssp126,0.4,1963,0.40908331932770026,14.989208993928205,0.0020535393046107846
IITM-ESM,ssp126,0.4,1964,0.40967768440706703,15.398886678335279,0.0025480026455029173
IITM-ESM,ssp126,0.4,1965,0.39687038281976494,15.795757061155044,0.004324510582010819
IITM-ESM,ssp126,0.4,1966,0.3937214542483367,16.189478515403373,0.004989544595616349
IITM-ESM,ssp126,0.4,1967,0.38664768440706676,16.576126199810442,0.006126122448979701
IITM-ESM,ssp126,0.4,1968,0.3762485574229415,16.952374757233386,0.006499433106576176
IITM-ESM,ssp126,0.4,1969,0.36831439075627614,17.320689147989665,0.006154775132275081
IITM-ESM,ssp126,0.4,1970,0.37016736694675145,17.690856514936417,0.006678558201058206
IITM-ESM,ssp126,0.4,1971,0.37538581932770265,18.066242334264118,0.006750820105820055
IITM-ESM,ssp126,0.4,1972,0.37108058123246357,18.437322915496583,0.00578989606953901
IITM-ESM,ssp126,0.4,1973,0.3746254621848434,18.81194837768142,0.006446277399848678
IITM-ESM,ssp126,0.4,1974,0.3957024066292899,19.20765078431071,0.006645801209372595
IITM-ESM,ssp126,0.4,1975,0.4234840336134171,19.631134817924128,0.007270657596371791
IITM-ESM,ssp126,0.4,1976,0.4403029621848467,20.07143778010898,0.008659491685562935
IITM-ESM,ssp126,0.5,1977,0.46449506535944757,20.535932845468427,0.008994975434618076
IITM-ESM,ssp126,0.5,1978,0.4813096288515123,21.017242474319943,0.010366555177626418
IITM-ESM,ssp126,0.5,1979,0.4957318113911919,21.51297428571113,0.011881519274376064
IITM-ESM,ssp126,0.5,1980,0.509985462184843,22.022959747895975,0.01317645691609935
IITM-ESM,ssp126,0.5,1981,0.5203038748832547,22.54326362277923,0.014737479213907435
IITM-ESM,ssp126,0.5,1982,0.519243001867383,23.06250662464661,0.015491300075585513
IITM-ESM,ssp126,0.5,1983,0.5366123272642058,23.599118951910814,0.017217730536658912
IITM-ESM,ssp126,0.5,1984,0.5486451447245247,24.147764096635342,0.01784913076341634
IITM-ESM,ssp126,0.6,1985,0.5623614939308746,24.710125590566214,0.017429828042327913
IITM-ESM,ssp126,0.6,1986,0.5787197082165866,25.288845298782803,0.017159416099773072
IITM-ESM,ssp126,0.6,1987,0.5826159383753163,25.87146123715812,0.017079958427815317
IITM-ESM,ssp126,0.6,1988,0.6043453431372215,26.475806580295338,0.01568490551776261
IITM-ESM,ssp126,0.6,1989,0.6257604621848388,27.101567042480184,0.014997879818593933
IITM-ESM,ssp126,0.6,1990,0.6450199859943625,27.746587028474544,0.014583979591836726
IITM-ESM,ssp126,0.7,1991,0.6796544304388076,28.42624145891335,0.014556970899470898
IITM-ESM,ssp126,0.7,1992,0.7007031209149984,29.12694457982835,0.014622133408919073
IITM-ESM,ssp126,0.7,1993,0.7326529225023007,29.85959750233065,0.015330527210884222
IITM-ESM,ssp126,0.7,1994,0.7494572082165865,30.609054710547234,0.014944334845049322
IITM-ESM,ssp126,0.8,1995,0.7617287955181761,31.370783506065408,0.015404801587301604
IITM-ESM,ssp126,0.8,1996,0.7838317717086516,32.154615277774056,0.015880625472411182
IITM-ESM,ssp126,0.8,1997,0.7989820891689684,32.95359736694303,0.016678881330310046
IITM-ESM,ssp126,0.8,1998,0.7938780812324624,33.74747544817549,0.018115661375661535
IITM-ESM,ssp126,0.8,1999,0.7962651050419849,34.54374055321748,0.018650345804988817
IITM-ESM,ssp126,0.8,2000,0.8019953828197631,35.345735936037244,0.019025366591081196
IITM-ESM,ssp126,0.8,2001,0.8156818510737318,36.16141778711098,0.019586492819350272
IITM-ESM,ssp126,0.8,2002,0.8273686764705552,36.98878646358153,0.01826659108087718
IITM-ESM,ssp126,0.8,2003,0.8411840732959517,37.829970536877475,0.018084270597128138
IITM-ESM,ssp126,0.9,2004,0.8504433590102416,38.68041389588772,0.016433864323507484
IITM-ESM,ssp126,0.9,2005,0.8721459780578584,39.552559873945576,0.016442458427815967
IITM-ESM,ssp126,0.9,2006,0.8958546288515095,40.44841450279709,0.016342074829932145
IITM-ESM,ssp126,0.9,2007,0.9289762161530976,41.37739071895019,0.01588510959939559
IITM-ESM,ssp126,1.0,2008,0.9630448272642086,42.3404355462144,0.016236526832955765
IITM-ESM,ssp126,1.0,2009,0.9960026050419867,43.33643815125639,0.018074366969010096
IITM-ESM,ssp126,1.0,2010,1.025293160597544,44.36173131185393,0.01923597505668963
IITM-ESM,ssp126,1.1,2011,1.0563363352007182,45.41806764705465,0.019127944066515783
IITM-ESM,ssp126,1.1,2012,1.0632528431372283,46.48132049019188,0.018866260393046487
IITM-ESM,ssp126,1.1,2013,1.0804728034546893,47.56179329364656,0.018590077475435094
IITM-ESM,ssp126,1.1,2014,1.077764073295958,48.63955736694252,0.018998463718821433
IITM-ESM,ssp126,1.1,2015,1.0947488352007217,49.73430620214324,0.019376761148904208
IITM-ESM,ssp126,1.1,2016,1.104912366946751,50.83921856908999,0.018608652683295906
IITM-ESM,ssp126,1.1,2017,1.117419073295959,51.95663764238595,0.018198715041572375
IITM-ESM,ssp126,1.1,2018,1.1399491526610395,53.096586795046996,0.016980903250189132
IITM-ESM,ssp126,1.2,2019,1.1734397875816744,54.27002658262867,0.015394862055933586
IITM-ESM,ssp126,1.2,2020,1.200220581232467,55.47024716386113,0.014098121693121909
IITM-ESM,ssp126,1.2,2021,1.2036822082165946,56.67392937207772,0.013140374149659935
IITM-ESM,ssp126,1.2,2022,1.211873319327708,57.88580269140543,0.012111101662887551
IITM-ESM,ssp126,1.2,2023,1.2177603034546922,59.103562994860134,0.012560222978080137
IITM-ESM,ssp126,1.2,2024,1.2401518113912018,60.343714806251334,0.01174709939531371
IITM-ESM,ssp126,1.3,2025,1.25735534313723,61.601070149388555,0.013226526832955538
IITM-ESM,ssp126,1.3,2026,1.2629276844070725,62.86399783379563,0.01317419501133788
IITM-ESM,ssp126,1.3,2027,1.2780276447245293,64.14202547852017,0.013689627739985019
IITM-ESM,ssp126,1.3,2028,1.2855751844070693,65.42760066292723,0.013760374149659894
IITM-ESM,ssp126,1.3,2029,1.286336930438814,66.71393759336604,0.01312848261526838
IITM-ESM,ssp126,1.3,2030,1.2920631605975468,68.00600075396359,0.01187503590325022
IITM-ESM,ssp126,1.3,2031,1.3012410177404026,69.307241771704,0.01058888699924435
IITM-ESM,ssp126,1.3,2032,1.3106694701213568,70.61791124182534,0.011555158730158967
IITM-ESM,ssp126,1.3,2033,1.3270175256769112,71.94492876750226,0.011962180650037835
IITM-ESM,ssp126,1.3,2034,1.3271618907562772,73.27209065825853,0.012458057445200349
IITM-ESM,ssp126,1.4,2035,1.3555211367880242,74.62761179504656,0.012130918367346831
IITM-ESM,ssp126,1.4,2036,1.3714069304388172,75.99901872548539,0.012039021164021314
IITM-ESM,ssp126,1.4,2037,1.3923945494864365,77.39141327497181,0.012705425170068155
IITM-ESM,ssp126,1.4,2038,1.4063869304388168,78.79780020541064,0.012059455782313298
IITM-ESM,ssp126,1.4,2039,1.4156472875816755,80.2134474929923,0.01199699546485292
IITM-ESM,ssp126,1.4,2040,1.422815541549929,81.63626303454224,0.012362252456538558
IITM-ESM,ssp126,1.4,2041,1.4225872082165985,83.05885024275884,0.012598335222978162
IITM-ESM,ssp126,1.4,2042,1.4463405415499329,84.50519078430877,0.01227872260015143
IITM-ESM,ssp126,1.5,2043,1.4630791129785026,85.96826989728727,0.011619888510959932
IITM-ESM,ssp126,1.5,2044,1.4793795098038995,87.44764940709118,0.010821715797430229
IITM-ESM,ssp126,1.5,2045,1.4949010971054852,88.94255050419666,0.011366923658352351
IITM-ESM,ssp126,1.5,2046,1.5101747875816776,90.45272529177835,0.009670321239606951
IITM-ESM,ssp126,1.5,2047,1.5297416129785038,91.98246690475683,0.00915195011337876
IITM-ESM,ssp126,1.5,2048,1.5312762161531086,93.51374312090995,0.007951806500377972
IITM-ESM,ssp126,1.5,2049,1.5375120891689806,95.05125521007893,0.007212613378684845
IITM-ESM,ssp126,1.5,2050,1.5459442320261236,96.59719944210505,0.0063134467120179606
IITM-ESM,ssp126,1.5,2060,1.5482296685340526,112.17540954014405,0.0013775340136047472
IITM-ESM,ssp126,1.5,2073,1.542124152661031,132.48971193743583,-0.002211900982615462
IITM-ESM,ssp126,1.5,2074,1.5358094304388115,134.02552136787466,-0.0028173488284201657
IITM-ESM,ssp126,1.5,2075,1.5287943113911904,135.5543156792658,-0.0027404856386997797
IITM-ESM,ssp126,1.5,2076,1.5185584383753157,137.07287411764113,-0.002671872637944048
IITM-ESM,ssp126,1.5,2077,1.5268729621848414,138.599747079826,-0.0029635034013604762
IITM-ESM,ssp126,1.5,2078,1.5204391129784924,140.1201861928045,-0.003876791383219761
IITM-ESM,ssp126,1.5,2079,1.5196072478991272,141.63979344070364,-0.004568325774754242
IITM-ESM,ssp126,1.5,2080,1.5182469701213515,142.41201019362146,-0.0046288115079363475
IITM-ESM,ssp126,1.5,2081,1.5208776844070664,143.19076021241227,-0.005137163742689963
IITM-ESM,ssp126,1.5,2082,1.5163434383753183,143.9659090413883,-0.00530959215167548
IITM-ESM,ssp126,1.5,2083,1.5172525653594453,144.73877073528806,-0.0050735597572362364
IITM-ESM,ssp126,1.5,2084,1.512961136788019,145.5041620812848,-0.004580622519841246
IITM-ESM,ssp126,1.5,2085,1.512362049486431,146.26765912090895,-0.004465015873016028
IITM-ESM,ssp126,1.5,2086,1.5128686367880169,147.03113735993787,-0.0042828656462585235
IITM-ESM,ssp126,1.5,2087,1.5045403828197632,147.78913656233678,-0.003824942002441895
IITM-ESM,ssp126,1.5,2088,1.4832586367880178,148.54086405228145,-0.0048365641534391934
IITM-ESM,ssp126,1.5,2089,1.468834192343571,149.28059125667835,-0.00469135642135649
IITM-ESM,ssp126,1.6,2051,1.5566282002800882,98.15382764238512,0.0062422864701435505
IITM-ESM,ssp126,1.6,2052,1.5590941923435826,99.71292183472872,0.006719775132274836
IITM-ESM,ssp126,1.6,2053,1.5546871288515154,101.26760896358023,0.005989758125471882
IITM-ESM,ssp126,1.6,2054,1.554273557422946,102.82188252100316,0.005087292139077321
IITM-ESM,ssp126,1.6,2055,1.5658672875816766,104.38774980858486,0.004266592970521063
IITM-ESM,ssp126,1.6,2056,1.5585978828197702,105.94634769140463,0.0034225170068022844
IITM-ESM,ssp126,1.6,2057,1.5635978828197712,107.5099455742244,0.0025950699168550127
IITM-ESM,ssp126,1.6,2058,1.559382485994374,109.06932806021877,0.0016679724111860182
IITM-ESM,ssp126,1.6,2059,1.5578518113911985,110.62717987160997,0.001434962207104257
IITM-ESM,ssp126,1.6,2061,1.5539035574229436,113.72931309756697,0.0008791723356002878
IITM-ESM,ssp126,1.6,2062,1.56370248599437,115.29301558356136,-7.34996220714823e-05
IITM-ESM,ssp126,1.6,2063,1.5721254621848424,116.86514104574619,-0.0008080971277405533
IITM-ESM,ssp126,1.6,2064,1.5699122478991263,118.43505329364531,-0.0008989380196525678
IITM-ESM,ssp126,1.6,2065,1.5689779621848419,120.00403125583014,-0.0012132974300836032
IITM-ESM,ssp126,1.6,2066,1.5667739542483332,121.57080521007848,-0.0022528023431600437
IITM-ESM,ssp126,1.6,2067,1.5646712558356328,123.1354764659141,-0.001510710506425182
IITM-ESM,ssp126,1.6,2068,1.5647690336134101,124.70024549952751,-0.002055179516251369
IITM-ESM,ssp126,1.6,2069,1.561410422502298,126.2616559220298,-0.0018940589569165116
IITM-ESM,ssp126,1.6,2070,1.5664403034546803,127.8280962254845,-0.001885944822373671
IITM-ESM,ssp126,1.6,2071,1.5644068510737297,129.39250307655823,-0.001302475434618393
IITM-ESM,ssp126,1.6,2072,1.555084708216587,130.94758778477478,-0.0017885770975059692
IITM-ESM,ssp245,0.0,1860,-0.01931767273578089,,
IITM-ESM,ssp245,0.0,1861,-0.0135325933707041,,
IITM-ESM,ssp245,0.0,1862,-0.017475807656421153,,
IITM-ESM,ssp245,0.0,1863,-0.0371147362278499,,
IITM-ESM,ssp245,0.0,1883,-0.04512465686277827,-0.6956536951449703,0.0059407350718065155
IITM-ESM,ssp245,0.0,1884,-0.013638307656430286,-0.7092920028014006,0.0060688907785337465
IITM-ESM,ssp245,0.0,1885,0.004899192343570814,-0.7043928104578298,0.00683223922902492
IITM-ESM,ssp245,0.0,1886,0.0062906209149998305,-0.69810218954283,0.006618333333333292
IITM-ESM,ssp245,0.0,1887,0.014065660597539352,-0.6840365289452907,0.007559104308390072
IITM-ESM,ssp245,0.0,1888,0.02723327964515593,-0.6568032493001347,0.008676402116402292
IITM-ESM,ssp245,0.0,1889,0.0385078828197612,-0.6182953664803735,0.00812474489795943
IITM-ESM,ssp245,0.0,1890,0.04803145424833268,-0.5702639122320408,0.008409321617536132
IITM-ESM,ssp245,0.1,1891,0.05668605742294003,-0.5135778548091008,0.007962681405895991
IITM-ESM,ssp245,0.1,1892,0.06760252567690508,-0.4459753291321957,0.008054792139078254
IITM-ESM,ssp245,0.1,1893,0.06716581932769963,-0.37880950980449607,0.008035580120937705
IITM-ESM,ssp245,0.1,1894,0.06712161297849391,-0.3116878968260022,0.00658220143613019
IITM-ESM,ssp245,0.1,1895,0.07876502567690598,-0.23292287114909618,0.004269574829932217
IITM-ESM,ssp245,0.1,1896,0.08046335901023906,-0.15245951213885708,0.003354467120181603
IITM-ESM,ssp245,0.1,1897,0.09400498599436669,-0.058454526144490405,0.003574824263038715
IITM-ESM,ssp245,0.1,1898,0.11061177170865308,0.05215724556416271,0.0037331557067272606
IITM-ESM,ssp245,0.1,1899,0.11147895424833602,0.16363619981249874,0.00326403250188989
IITM-ESM,ssp245,0.1,1900,0.12003812091500149,0.2836743207275002,0.0029880007558579845
IITM-ESM,ssp245,0.1,1901,0.11577962885150955,0.39945394957900976,0.002420160619803633
IITM-ESM,ssp245,0.1,1902,0.11558300186738366,0.5150369514463934,0.0022450170068025696
IITM-ESM,ssp245,0.1,1903,0.10802276377214748,0.6230597152185409,0.0014879724111866199
IITM-ESM,ssp245,0.1,1904,0.09310157329595573,0.7161612885144967,0.00219993575207859
IITM-ESM,ssp245,0.1,1905,0.07602276377214626,0.7921840522866429,0.0030346693121692547
IITM-ESM,ssp245,0.1,1906,0.07534300186738446,0.8675270541540273,0.002365438397581265
IITM-ESM,ssp245,0.1,1907,0.08136193043881283,0.9488889845928402,0.002628622448979588
IITM-ESM,ssp245,0.1,1908,0.09246193043881183,1.041350915031652,0.002533626228269047
IITM-ESM,ssp245,0.1,1909,0.09577796218484363,1.137128877216496,0.0017322581254723426
IITM-ESM,ssp245,0.1,1910,0.10125589869277887,1.238384775909275,0.0020228609221465458
IITM-ESM,ssp245,0.1,1911,0.09885482726420898,1.337239603173484,0.002245931594860284
IITM-ESM,ssp245,0.1,1912,0.10383141456579399,1.4410710177392778,0.003395684051398361
IITM-ESM,ssp245,0.1,1913,0.0988499463118241,1.539920964051102,0.004001585411942699
IITM-ESM,ssp245,0.1,1914,0.11336447012135002,1.6532854341724519,0.0051670408163263775
IITM-ESM,ssp245,0.1,1915,0.13084966853404825,1.7841351027065002,0.006769072184429212
IITM-ESM,ssp245,0.1,1916,0.12843923202611254,1.9125743347326127,0.007794654195011281
IITM-ESM,ssp245,0.1,1917,0.1356644304388104,2.048238765171423,0.008281972789115546
IITM-ESM,ssp245,0.1,1918,0.14721113678801667,2.19544990195944,0.008512226001511606
IITM-ESM,ssp245,0.1,1919,0.14698919234357227,2.3424390943030122,0.008150903250188904
IITM-ESM,ssp245,0.2,1920,0.15395903361341348,2.4963981279164256,0.00790107709750567
IITM-ESM,ssp245,0.2,1921,0.16720268440706745,2.663600812323493,0.007563333333333531
IITM-ESM,ssp245,0.2,1922,0.18708899393087514,2.850689806254368,0.00744491496598653
IITM-ESM,ssp245,0.2,1923,0.19961629551818033,3.0503061017725486,0.007142052154195187
IITM-ESM,ssp245,0.2,1924,0.21653062091500141,3.26683672268755,0.007672724867725234
IITM-ESM,ssp245,0.2,1925,0.23525208916896917,3.502088811856519,0.006911154572940424
IITM-ESM,ssp245,0.2,1926,0.23971050186738316,3.7417993137239023,0.006130030234316116
IITM-ESM,ssp245,0.2,1927,0.2492644304388109,3.9910637441627133,0.006314213907785417
IITM-ESM,ssp245,0.3,1928,0.2601186764705566,4.25118242063327,0.006602543461829301
IITM-ESM,ssp245,0.3,1929,0.26363089869277884,4.5148133193260485,0.006384858276644233
IITM-ESM,ssp245,0.3,1930,0.2617005812324627,4.776513900558511,0.006224457671957892
IITM-ESM,ssp245,0.3,1931,0.26008589869278304,5.036599799251294,0.005848476946334247
IITM-ESM,ssp245,0.3,1932,0.2551980415499261,5.2917978408012205,0.00451673847316699
IITM-ESM,ssp245,0.3,1933,0.2538145098038929,5.545612350605113,0.0034251171579743863
IITM-ESM,ssp245,0.3,1934,0.259977168534054,5.8055895191391675,0.0036167063492062103
IITM-ESM,ssp245,0.3,1935,0.25849871615309894,6.0640882352922665,0.003343337112623024
